Date,Location,Temperature_C,Rainfall_mm,Humidity_%,WindSpeed_kmph
2024-05-05,Indore,34.0,0.0,43.3,1.1
2024-05-06,Delhi,38.9,6.0,70.5,12.6
2024-05-06,Karnal,17.7,15.7,40.6,3.0
2024-05-06,Ludhiana,30.2,0.0,63.1,6.9
2024-05-06,Nagpur,24.9,0.0,40.5,3.8
2024-05-06,Indore,10.1,0.0,57.0,6.5
2024-05-07,Delhi,11.4,32.7,63.4,10.7
2024-05-07,Karnal,27.7,38.4,36.2,0.4
2024-05-07,Ludhiana,19.8,45.2,42.8,4.2
2024-05-07,Nagpur,15.6,0.0,35.7,12.0
2024-05-07,Indore,26.6,34.7,60.1,10.7
2024-05-08,Delhi,12.3,0.0,48.8,9.5
2024-05-08,Karnal,31.7,0.0,57.5,2.8
2024-05-08,Ludhiana,31.6,0.0,78.9,5.3
2024-05-08,Nagpur,18.3,0.0,37.4,6.0
2024-05-08,Indore,11.5,0.0,85.5,4.1
2024-05-09,Delhi,23.5,0.0,88.6,6.4
2024-05-09,Karnal,19.4,0.0,72.7,14.6
2024-05-09,Ludhiana,35.2,10.7,88.9,2.1
2024-05-09,Nagpur,17.4,0.0,75.8,9.4
2024-05-09,Indore,36.6,0.0,39.0,3.7
2024-05-10,Delhi,27.1,0.0,59.4,4.5
2024-05-10,Karnal,34.6,0.0,64.0,7.0
2024-05-10,Ludhiana,34.2,0.0,47.5,7.7
2024-05-10,Nagpur,13.0,0.0,84.4,8.7
2024-05-10,Indore,31.1,0.0,37.1,3.0
2024-05-11,Delhi,31.4,0.0,34.9,13.6
2024-05-11,Karnal,32.7,0.0,71.6,1.6
2024-05-11,Ludhiana,22.9,0.0,57.8,9.3
2024-05-11,Nagpur,10.6,0.0,61.0,13.9
2024-05-11,Indore,12.5,0.0,68.0,2.3
2024-05-12,Delhi,38.3,0.0,39.7,8.8
2024-05-12,Karnal,35.6,0.0,78.2,14.1
2024-05-12,Ludhiana,29.9,0.0,47.3,4.9
2024-05-12,Nagpur,21.1,0.0,88.2,8.2
2024-05-12,Indore,32.6,0.0,67.8,14.1
2024-05-13,Delhi,27.2,0.0,85.1,1.2
2024-05-13,Karnal,13.7,0.0,43.9,10.2
2024-05-13,Ludhiana,22.1,0.0,52.0,7.7
2024-05-13,Nagpur,20.4,0.0,42.6,13.6
2024-05-13,Indore,24.5,0.0,71.0,13.6
2024-05-14,Delhi,14.8,0.0,85.6,10.1
2024-05-14,Karnal,18.2,9.7,84.7,6.7
2024-05-14,Ludhiana,36.9,49.7,48.2,0.5
2024-05-14,Nagpur,32.3,0.0,63.1,8.6
2024-05-14,Indore,13.4,0.0,36.3,0.9
2024-05-15,Delhi,23.3,4.6,78.9,8.3
2024-05-15,Karnal,16.9,43.8,83.1,6.5
2024-05-15,Ludhiana,33.6,6.9,33.4,6.9
2024-05-15,Nagpur,35.1,42.3,78.1,10.4
2024-05-15,Indore,34.2,0.0,35.0,0.5
2024-05-16,Delhi,21.2,0.0,43.2,2.1
2024-05-16,Karnal,23.0,0.0,37.4,6.9
2024-05-16,Ludhiana,21.2,0.0,87.7,9.9
2024-05-16,Nagpur,29.0,0.0,60.0,0.9
2024-05-16,Indore,35.8,0.0,74.4,10.9
2024-05-17,Delhi,19.4,0.0,83.6,11.0
2024-05-17,Karnal,10.6,0.0,32.0,4.5
2024-05-17,Ludhiana,14.8,0.0,36.3,6.0
2024-05-17,Nagpur,16.7,0.0,87.3,3.4
2024-05-17,Indore,26.5,27.5,64.4,4.4
2024-05-18,Delhi,16.6,0.0,34.5,2.2
2024-05-18,Karnal,36.6,47.6,71.5,6.5
2024-05-18,Ludhiana,35.7,0.0,39.4,2.9
2024-05-18,Nagpur,20.2,5.9,57.3,9.5
2024-05-18,Indore,34.8,8.2,88.3,7.8
2024-05-19,Delhi,37.4,0.0,69.0,4.4
2024-05-19,Karnal,31.4,41.9,87.5,10.0
2024-05-19,Ludhiana,27.0,0.0,70.8,12.9
2024-05-19,Nagpur,28.1,0.0,53.3,4.5
2024-05-19,Indore,35.7,31.1,87.3,11.0
2024-05-20,Delhi,22.5,0.0,74.2,13.6
2024-05-20,Karnal,16.7,10.7,40.9,4.5
2024-05-20,Ludhiana,23.4,0.0,49.4,13.4
2024-05-20,Nagpur,23.0,0.0,39.3,5.3
2024-05-20,Indore,14.9,4.7,50.0,14.5
2024-05-21,Delhi,16.2,14.5,52.6,11.5
2024-05-21,Karnal,24.1,0.0,74.1,0.5
2024-05-21,Ludhiana,36.9,0.0,58.6,1.9
2024-05-21,Nagpur,18.2,0.0,33.5,0.0
2024-05-21,Indore,14.7,27.0,77.8,5.2
2024-05-22,Delhi,29.9,0.0,52.0,13.3
2024-05-22,Karnal,32.5,0.0,61.0,12.9
2024-05-22,Ludhiana,34.9,0.0,88.0,4.4
2024-05-22,Nagpur,39.4,0.0,86.2,9.0
2024-05-22,Indore,28.8,0.0,77.8,11.4
2024-05-23,Delhi,38.6,39.2,47.7,8.3
2024-05-23,Karnal,39.9,0.0,71.9,0.6
2024-05-23,Ludhiana,26.0,0.0,77.7,12.7
2024-05-23,Nagpur,22.5,38.3,74.1,3.2
2024-05-23,Indore,39.1,5.8,35.9,7.7
2024-05-24,Delhi,27.2,18.8,35.8,1.1
2024-05-24,Karnal,36.1,0.0,37.0,10.4
2024-05-24,Ludhiana,39.5,0.0,63.9,6.4
2024-05-24,Nagpur,28.0,0.0,73.4,1.8
2024-05-24,Indore,38.3,0.0,49.9,13.2
2024-05-25,Delhi,20.0,0.0,32.3,1.1
2024-05-25,Karnal,22.0,0.0,85.1,4.9
2024-05-25,Ludhiana,39.4,0.0,71.1,4.8
2024-05-25,Nagpur,25.0,0.0,67.7,2.1
2024-05-25,Indore,16.5,3.4,41.9,7.7
2024-05-26,Delhi,37.7,0.0,50.2,3.1
2024-05-26,Karnal,33.2,30.9,51.5,3.8
2024-05-26,Ludhiana,26.0,0.0,70.2,9.3
2024-05-26,Nagpur,34.4,0.0,47.2,2.8
2024-05-26,Indore,12.3,21.5,71.7,0.7
2024-05-27,Delhi,27.5,0.0,85.4,11.8
2024-05-27,Karnal,18.6,45.5,57.5,9.1
2024-05-27,Ludhiana,25.1,8.3,37.1,0.2
2024-05-27,Nagpur,26.7,0.0,42.0,7.2
2024-05-27,Indore,12.5,0.0,55.2,6.7
2024-05-28,Delhi,21.8,0.0,62.9,11.0
2024-05-28,Karnal,31.3,0.0,64.7,9.2
2024-05-28,Ludhiana,22.6,0.0,81.6,5.9
2024-05-28,Nagpur,24.9,0.0,71.1,14.6
2024-05-28,Indore,13.4,0.0,34.2,10.4
2024-05-29,Delhi,28.8,0.0,51.7,3.6
2024-05-29,Karnal,37.8,0.0,81.6,1.3
2024-05-29,Ludhiana,13.0,41.5,45.1,11.4
2024-05-29,Nagpur,33.2,20.3,60.6,6.4
2024-05-29,Indore,27.1,0.8,85.9,1.6
2024-05-30,Delhi,20.6,0.0,67.6,9.9
2024-05-30,Karnal,12.6,0.0,46.9,9.2
2024-05-30,Ludhiana,31.8,0.0,52.9,13.6
2024-05-30,Nagpur,39.0,0.0,41.0,14.4
2024-05-30,Indore,14.5,0.0,71.8,11.1
2024-05-31,Delhi,15.4,0.0,42.7,4.5
2024-05-31,Karnal,18.5,0.0,71.4,2.1
2024-05-31,Ludhiana,38.6,0.0,49.2,4.9
2024-05-31,Nagpur,30.6,0.0,77.6,8.4
2024-05-31,Indore,24.6,0.0,41.3,8.6
2024-06-01,Delhi,14.6,0.0,56.7,2.7
2024-06-01,Karnal,27.5,11.0,58.6,4.9
2024-06-01,Ludhiana,31.1,16.8,76.1,9.9
2024-06-01,Nagpur,33.9,43.3,37.2,9.9
2024-06-01,Indore,27.6,0.0,42.5,8.1
2024-06-02,Delhi,24.9,38.4,58.6,10.3
2024-06-02,Karnal,33.8,0.0,63.7,4.4
2024-06-02,Ludhiana,14.5,0.0,32.3,1.2
2024-06-02,Nagpur,32.0,0.0,61.2,6.8
2024-06-02,Indore,24.0,13.3,36.0,7.6
2024-06-03,Delhi,26.0,0.0,35.3,4.7
2024-06-03,Karnal,14.1,0.0,74.7,7.0
2024-06-03,Ludhiana,23.9,28.9,69.5,9.5
2024-06-03,Nagpur,14.4,16.9,45.8,11.7
2024-06-03,Indore,18.7,3.6,82.2,4.7
2024-06-04,Delhi,17.0,48.9,77.1,4.3
2024-06-04,Karnal,38.2,0.0,81.7,8.9
2024-06-04,Ludhiana,36.7,0.0,44.2,9.5
2024-06-04,Nagpur,18.8,0.0,38.2,4.0
2024-06-04,Indore,36.3,0.0,67.2,14.3
2024-06-05,Delhi,19.3,0.0,83.7,0.8
2024-06-05,Karnal,30.3,0.0,72.7,1.6
2024-06-05,Ludhiana,13.0,0.0,84.6,5.2
2024-06-05,Nagpur,10.5,38.8,69.3,9.7
2024-06-05,Indore,18.6,0.0,80.5,7.5
2024-06-06,Delhi,19.2,0.0,42.0,3.1
2024-06-06,Karnal,38.0,0.0,64.5,1.6
2024-06-06,Ludhiana,36.7,36.4,72.7,7.0
2024-06-06,Nagpur,22.9,0.0,59.5,14.4
2024-06-06,Indore,30.8,34.7,53.7,4.9
2024-06-07,Delhi,38.0,0.0,69.5,14.9
2024-06-07,Karnal,11.3,0.0,46.1,2.0
2024-06-07,Ludhiana,38.2,0.0,80.4,10.4
2024-06-07,Nagpur,31.2,0.0,63.9,7.7
2024-06-07,Indore,16.2,0.0,58.6,9.5
2024-06-08,Delhi,21.5,0.0,50.4,5.3
2024-06-08,Karnal,28.4,10.7,71.4,11.1
2024-06-08,Ludhiana,27.6,0.0,80.0,4.3
2024-06-08,Nagpur,10.3,38.1,81.8,9.9
2024-06-08,Indore,33.4,0.0,73.2,10.5
2024-06-09,Delhi,30.2,16.5,56.4,14.2
2024-06-09,Karnal,12.1,18.8,83.9,8.6
2024-06-09,Ludhiana,26.0,0.0,70.6,2.1
2024-06-09,Nagpur,29.5,0.0,85.8,9.2
2024-06-09,Indore,26.0,20.0,42.3,0.2
2024-06-10,Delhi,14.1,0.0,40.6,1.4
2024-06-10,Karnal,30.0,29.9,64.4,12.1
2024-06-10,Ludhiana,19.2,0.0,39.3,11.9
2024-06-10,Nagpur,23.3,24.0,33.8,9.8
2024-06-10,Indore,38.5,0.0,54.5,7.4
2024-06-11,Delhi,33.7,0.0,30.7,10.5
2024-06-11,Karnal,13.2,43.3,46.7,0.0
2024-06-11,Ludhiana,18.9,0.0,77.3,12.7
2024-06-11,Nagpur,12.8,0.0,85.2,10.6
2024-06-11,Indore,16.1,14.4,61.2,1.2
2024-06-12,Delhi,36.2,0.0,37.3,2.1
2024-06-12,Karnal,20.0,0.0,52.3,0.3
2024-06-12,Ludhiana,17.1,0.0,89.4,8.0
2024-06-12,Nagpur,29.4,0.0,82.7,8.8
2024-06-12,Indore,19.2,0.0,78.7,5.3
2024-06-13,Delhi,36.8,16.4,47.7,14.3
2024-06-13,Karnal,10.5,0.3,71.0,13.3
2024-06-13,Ludhiana,13.4,0.0,57.5,14.4
2024-06-13,Nagpur,21.4,0.0,62.9,13.7
2024-06-13,Indore,29.2,45.1,33.7,11.0
2024-06-14,Delhi,27.9,0.0,86.0,9.4
2024-06-14,Karnal,29.5,0.0,30.2,0.5
2024-06-14,Ludhiana,35.0,0.0,31.1,2.9
2024-06-14,Nagpur,11.0,0.0,56.6,8.1
2024-06-14,Indore,33.5,11.0,61.6,13.9
2024-06-15,Delhi,35.6,0.0,85.0,6.1
2024-06-15,Karnal,15.5,12.4,81.3,5.6
2024-06-15,Ludhiana,26.2,0.0,32.5,7.5
2024-06-15,Nagpur,35.3,0.0,32.6,2.0
2024-06-15,Indore,26.4,24.5,47.3,14.0
2024-06-16,Delhi,11.6,0.0,42.4,0.7
2024-06-16,Karnal,26.8,0.0,75.7,10.5
2024-06-16,Ludhiana,37.1,22.2,63.5,12.8
2024-06-16,Nagpur,20.5,0.0,81.0,9.8
2024-06-16,Indore,35.0,0.0,56.0,3.7
2024-06-17,Delhi,37.8,0.0,64.9,5.8
2024-06-17,Karnal,12.8,42.0,33.3,0.7
2024-06-17,Ludhiana,14.4,0.0,74.9,11.4
2024-06-17,Nagpur,37.2,0.0,85.2,13.3
2024-06-17,Indore,25.0,0.0,43.3,1.7
2024-06-18,Delhi,38.1,0.0,68.8,2.0
2024-06-18,Karnal,25.8,0.0,58.8,12.8
2024-06-18,Ludhiana,26.0,0.0,54.4,2.9
2024-06-18,Nagpur,11.7,0.0,51.1,12.9
2024-06-18,Indore,28.4,0.0,72.8,2.9
2024-06-19,Delhi,22.4,0.0,67.3,14.7
2024-06-19,Karnal,14.8,12.6,67.0,2.7
2024-06-19,Ludhiana,26.5,32.6,58.8,7.6
2024-06-19,Nagpur,11.5,0.0,89.6,10.9
2024-06-19,Indore,23.6,0.0,73.6,10.4
2024-06-20,Delhi,31.9,0.0,87.9,12.1
2024-06-20,Karnal,21.0,0.0,85.2,9.0
2024-06-20,Ludhiana,24.8,10.5,66.9,7.6
2024-06-20,Nagpur,39.2,0.0,41.4,5.5
2024-06-20,Indore,25.3,0.0,72.8,2.1
2024-06-21,Delhi,35.0,0.0,31.6,5.8
2024-06-21,Karnal,35.9,0.0,36.7,0.8
2024-06-21,Ludhiana,18.9,7.9,49.6,4.2
2024-06-21,Nagpur,25.6,0.0,88.4,2.1
2024-06-21,Indore,23.4,0.0,31.0,13.8
2024-06-22,Delhi,31.6,20.5,47.4,6.3
2024-06-22,Karnal,15.9,0.0,56.6,14.3
2024-06-22,Ludhiana,23.7,0.0,82.1,1.2
2024-06-22,Nagpur,32.7,32.1,79.6,5.1
2024-06-22,Indore,37.2,0.0,58.9,3.7
2024-06-23,Delhi,28.9,11.5,70.6,6.0
2024-06-23,Karnal,23.9,48.6,49.4,8.4
2024-06-23,Ludhiana,20.3,0.0,83.8,6.0
2024-06-23,Nagpur,19.9,0.0,47.6,14.8
2024-06-23,Indore,18.9,0.0,60.2,10.8
2024-06-24,Delhi,34.4,0.0,61.8,11.9
2024-06-24,Karnal,18.2,21.9,31.9,0.1
2024-06-24,Ludhiana,37.3,0.0,63.0,7.6
2024-06-24,Nagpur,30.6,0.0,89.2,1.2
2024-06-24,Indore,28.7,16.1,39.8,13.0
2024-06-25,Delhi,19.9,0.0,48.0,8.9
2024-06-25,Karnal,28.8,0.0,86.1,6.8
2024-06-25,Ludhiana,38.5,0.0,83.2,6.9
2024-06-25,Nagpur,22.5,45.8,32.1,14.9
2024-06-25,Indore,27.5,8.6,46.7,5.3
2024-06-26,Delhi,23.7,0.0,46.3,12.7
2024-06-26,Karnal,38.2,0.0,44.7,10.3
2024-06-26,Ludhiana,32.2,0.0,89.0,6.0
2024-06-26,Nagpur,39.2,20.6,46.7,14.3
2024-06-26,Indore,21.8,0.0,46.3,5.6
2024-06-27,Delhi,14.3,45.9,41.3,12.6
2024-06-27,Karnal,26.5,0.0,56.1,3.1
2024-06-27,Ludhiana,19.9,0.0,68.2,0.8
2024-06-27,Nagpur,33.0,0.0,41.5,10.8
2024-06-27,Indore,17.7,0.0,58.3,5.4
2024-06-28,Delhi,14.9,0.0,37.2,13.6
2024-06-28,Karnal,17.9,0.0,53.5,13.0
2024-06-28,Ludhiana,35.2,20.1,76.2,1.0
2024-06-28,Nagpur,23.7,0.0,79.2,14.2
2024-06-28,Indore,21.7,0.0,53.4,12.0
2024-06-29,Delhi,10.8,0.0,31.5,8.8
2024-06-29,Karnal,21.9,0.0,50.2,1.2
2024-06-29,Ludhiana,11.6,38.1,74.6,9.7
2024-06-29,Nagpur,11.1,0.0,58.9,8.0
2024-06-29,Indore,19.2,14.0,50.5,3.3
2024-06-30,Delhi,15.5,0.0,50.1,7.4
2024-06-30,Karnal,38.6,0.0,56.8,12.4
2024-06-30,Ludhiana,17.7,8.6,60.1,1.5
2024-06-30,Nagpur,36.2,0.0,46.7,10.6
2024-06-30,Indore,18.1,1.0,64.2,0.4
2024-07-01,Delhi,31.3,0.0,72.7,12.0
2024-07-01,Karnal,11.2,0.0,86.7,0.2
2024-07-01,Ludhiana,12.6,0.0,63.8,4.5
2024-07-01,Nagpur,36.8,0.0,84.4,0.1
2024-07-01,Indore,31.6,42.9,74.1,4.0
2024-07-02,Delhi,29.9,0.0,44.4,0.4
2024-07-02,Karnal,15.6,0.0,87.0,0.6
2024-07-02,Ludhiana,25.9,0.0,62.0,14.3
2024-07-02,Nagpur,36.7,0.0,74.0,12.2
2024-07-02,Indore,30.5,0.0,51.7,6.2
2024-07-03,Delhi,27.8,0.0,64.2,3.3
2024-07-03,Karnal,33.1,0.0,53.9,5.1
2024-07-03,Ludhiana,38.1,21.8,80.1,0.4
2024-07-03,Nagpur,13.2,0.0,62.4,10.3
2024-07-03,Indore,18.6,0.0,58.3,10.0
2024-07-04,Delhi,37.3,0.0,46.4,13.3
2024-07-04,Karnal,11.4,0.0,70.6,6.1
2024-07-04,Ludhiana,30.3,0.0,47.5,13.5
2024-07-04,Nagpur,11.3,0.0,32.1,0.8
2024-07-04,Indore,15.8,0.0,34.1,0.7
2024-07-05,Delhi,23.2,0.0,46.0,12.6
2024-07-05,Karnal,21.7,9.4,87.6,11.9
2024-07-05,Ludhiana,35.4,0.0,64.9,8.0
2024-07-05,Nagpur,30.0,0.0,80.9,5.6
2024-07-05,Indore,38.6,13.5,52.0,4.5
2024-07-06,Delhi,23.3,0.0,61.9,12.7
2024-07-06,Karnal,30.8,0.0,85.8,7.9
2024-07-06,Ludhiana,19.6,0.0,58.8,3.4
2024-07-06,Nagpur,23.4,36.1,53.2,6.9
2024-07-06,Indore,38.6,0.0,87.9,2.8
2024-07-07,Delhi,27.3,0.0,58.1,5.3
2024-07-07,Karnal,24.4,0.0,51.4,11.4
2024-07-07,Ludhiana,31.7,0.0,55.8,5.1
2024-07-07,Nagpur,38.4,0.0,80.4,2.9
2024-07-07,Indore,29.4,0.0,55.6,11.5
2024-07-08,Delhi,27.6,0.0,50.3,4.8
2024-07-08,Karnal,11.4,0.0,30.3,1.1
2024-07-08,Ludhiana,21.5,0.0,62.0,5.6
2024-07-08,Nagpur,32.0,29.9,36.2,12.6
2024-07-08,Indore,39.9,0.0,41.9,7.6
2024-07-09,Delhi,18.4,0.0,62.0,8.1
2024-07-09,Karnal,12.1,5.5,86.6,13.0
2024-07-09,Ludhiana,22.9,0.0,89.8,0.8
2024-07-09,Nagpur,33.3,0.0,79.3,5.6
2024-07-09,Indore,20.0,0.0,46.3,13.7
2024-07-10,Delhi,34.1,0.0,58.3,1.0
2024-07-10,Karnal,34.2,20.2,88.7,0.6
2024-07-10,Ludhiana,17.1,0.0,42.2,5.5
2024-07-10,Nagpur,19.3,21.4,72.3,12.7
2024-07-10,Indore,24.8,0.0,47.9,14.1
2024-07-11,Delhi,20.5,29.5,38.9,5.6
2024-07-11,Karnal,37.8,0.0,41.4,3.5
2024-07-11,Ludhiana,39.3,8.8,36.2,4.8
2024-07-11,Nagpur,22.5,0.8,89.6,2.2
2024-07-11,Indore,37.2,0.0,89.2,8.9
2024-07-12,Delhi,29.7,0.0,31.8,12.2
2024-07-12,Karnal,19.6,0.0,67.7,5.4
2024-07-12,Ludhiana,27.3,37.3,73.3,6.1
2024-07-12,Nagpur,33.8,0.0,36.3,10.2
2024-07-12,Indore,37.2,0.0,87.9,6.5
2024-07-13,Delhi,34.4,0.0,35.9,14.4
2024-07-13,Karnal,20.9,0.0,59.7,11.0
2024-07-13,Ludhiana,30.7,45.3,60.2,5.1
2024-07-13,Nagpur,27.4,0.0,71.5,11.2
2024-07-13,Indore,30.9,0.0,87.6,12.6
2024-07-14,Delhi,19.8,0.0,70.1,2.6
2024-07-14,Karnal,33.4,0.0,74.4,5.5
2024-07-14,Ludhiana,14.9,0.0,76.4,11.6
2024-07-14,Nagpur,13.9,0.0,37.4,11.3
2024-07-14,Indore,34.8,0.0,55.9,14.9
2024-07-15,Delhi,14.8,0.0,54.6,9.7
2024-07-15,Karnal,36.5,9.6,64.0,6.3
2024-07-15,Ludhiana,10.8,43.9,63.2,4.4
2024-07-15,Nagpur,32.4,0.0,57.7,13.8
2024-07-15,Indore,22.4,22.1,88.7,4.9
2024-07-16,Delhi,30.2,39.5,75.9,13.0
2024-07-16,Karnal,13.6,0.0,42.7,12.1
2024-07-16,Ludhiana,34.0,0.0,79.3,14.1
2024-07-16,Nagpur,23.2,8.5,49.5,2.7
2024-07-16,Indore,28.8,32.0,64.9,12.5
2024-07-17,Delhi,23.0,0.0,60.3,3.1
2024-07-17,Karnal,24.9,0.0,45.3,14.9
2024-07-17,Ludhiana,10.9,23.9,77.0,3.5
2024-07-17,Nagpur,34.5,0.0,32.0,9.8
2024-07-17,Indore,29.2,48.1,40.3,7.4
2024-07-18,Delhi,14.7,0.0,80.6,5.3
2024-07-18,Karnal,15.3,0.0,88.2,0.7
2024-07-18,Ludhiana,24.7,14.8,61.1,5.0
2024-07-18,Nagpur,22.8,1.8,81.4,11.5
2024-07-18,Indore,17.4,0.0,73.1,0.1
2024-07-19,Delhi,35.1,25.1,59.9,14.2
2024-07-19,Karnal,22.2,0.0,40.2,3.0
2024-07-19,Ludhiana,30.2,0.0,64.6,5.9
2024-07-19,Nagpur,29.9,0.0,63.9,1.2
2024-07-19,Indore,17.8,4.3,78.3,0.3
2024-07-20,Delhi,19.0,0.0,36.0,5.7
2024-07-20,Karnal,37.4,11.5,77.6,12.5
2024-07-20,Ludhiana,20.3,0.0,77.3,2.5
2024-07-20,Nagpur,38.1,0.0,67.7,1.6
2024-07-20,Indore,27.5,11.6,79.5,5.6
2024-07-21,Delhi,31.8,23.5,54.1,9.6
2024-07-21,Karnal,16.3,0.0,71.0,0.2
2024-07-21,Ludhiana,26.5,0.0,86.8,1.6
2024-07-21,Nagpur,29.9,0.0,78.5,3.8
2024-07-21,Indore,11.6,0.0,44.4,2.3
2024-07-22,Delhi,29.6,9.3,59.6,8.1
2024-07-22,Karnal,39.4,0.0,83.1,6.4
2024-07-22,Ludhiana,11.6,0.0,58.4,1.6
2024-07-22,Nagpur,13.5,0.0,37.3,1.4
2024-07-22,Indore,29.0,31.9,89.1,0.7
2024-07-23,Delhi,38.3,0.0,69.1,3.5
2024-07-23,Karnal,28.9,0.0,56.4,0.4
2024-07-23,Ludhiana,10.1,12.1,53.6,6.1
2024-07-23,Nagpur,24.9,28.9,39.8,1.0
2024-07-23,Indore,20.4,0.0,43.7,2.0
2024-07-24,Delhi,21.1,0.0,76.2,11.3
2024-07-24,Karnal,34.6,0.0,84.4,12.7
2024-07-24,Ludhiana,34.2,0.0,52.4,10.7
2024-07-24,Nagpur,25.1,0.0,69.7,5.0
2024-07-24,Indore,26.7,31.5,31.8,2.7
2024-07-25,Delhi,30.3,0.0,88.9,10.1
2024-07-25,Karnal,39.4,0.0,35.9,4.4
2024-07-25,Ludhiana,37.6,0.0,44.8,2.4
2024-07-25,Nagpur,25.6,0.0,42.4,4.7
2024-07-25,Indore,30.2,0.0,39.6,13.3
2024-07-26,Delhi,19.1,0.0,75.6,11.4
2024-07-26,Karnal,15.0,0.0,41.7,6.8
2024-07-26,Ludhiana,39.2,8.1,36.1,7.0
2024-07-26,Nagpur,10.5,10.5,51.2,2.8
2024-07-26,Indore,15.2,0.0,42.4,1.3
2024-07-27,Delhi,35.5,0.0,65.7,11.9
2024-07-27,Karnal,20.2,4.7,43.5,7.3
2024-07-27,Ludhiana,24.9,0.0,60.2,10.1
2024-07-27,Nagpur,26.2,0.0,44.5,8.2
2024-07-27,Indore,32.5,0.0,34.8,1.2
2024-07-28,Delhi,23.9,0.0,75.6,8.6
2024-07-28,Karnal,11.0,0.0,79.3,12.7
2024-07-28,Ludhiana,35.4,16.4,49.2,1.0
2024-07-28,Nagpur,15.9,0.4,63.6,9.2
2024-07-28,Indore,34.8,0.0,64.5,12.3
2024-07-29,Delhi,22.2,0.0,73.5,8.9
2024-07-29,Karnal,10.5,40.1,46.7,5.7
2024-07-29,Ludhiana,36.4,0.0,86.4,11.8
2024-07-29,Nagpur,12.4,0.0,41.5,1.2
2024-07-29,Indore,14.5,0.0,52.9,8.7
2024-07-30,Delhi,14.5,49.4,54.4,14.8
2024-07-30,Karnal,26.9,0.0,63.0,10.6
2024-07-30,Ludhiana,14.6,0.0,87.7,6.4
2024-07-30,Nagpur,28.6,0.0,43.9,13.8
2024-07-30,Indore,22.3,25.3,68.0,5.2
2024-07-31,Delhi,28.0,12.0,71.4,8.7
2024-07-31,Karnal,38.1,48.6,54.6,6.5
2024-07-31,Ludhiana,18.0,0.0,55.8,13.0
2024-07-31,Nagpur,28.2,0.0,61.9,7.6
2024-07-31,Indore,17.1,0.0,46.1,1.2
2024-08-01,Delhi,20.4,0.0,60.2,2.3
2024-08-01,Karnal,16.6,0.0,31.7,9.2
2024-08-01,Ludhiana,19.2,31.6,52.3,2.8
2024-08-01,Nagpur,11.9,0.0,84.4,6.4
2024-08-01,Indore,21.2,46.5,66.8,12.7
2024-08-02,Delhi,39.8,0.0,44.3,7.0
2024-08-02,Karnal,17.8,0.0,61.7,12.1
2024-08-02,Ludhiana,33.2,0.0,56.8,13.8
2024-08-02,Nagpur,35.5,0.0,30.4,8.2
2024-08-02,Indore,21.2,0.0,74.6,13.6
2024-08-03,Delhi,30.6,0.0,34.3,1.3
2024-08-03,Karnal,23.8,0.0,88.7,11.4
2024-08-03,Ludhiana,36.6,0.0,34.1,12.6
2024-08-03,Nagpur,37.7,0.0,46.0,4.1
2024-08-03,Indore,17.7,0.0,84.7,1.6
2024-08-04,Delhi,14.5,22.0,41.4,14.5
2024-08-04,Karnal,25.0,0.0,56.2,14.3
2024-08-04,Ludhiana,15.4,0.0,89.7,7.3
2024-08-04,Nagpur,21.8,33.8,58.6,5.9
2024-08-04,Indore,18.6,0.0,37.2,14.8
2024-08-05,Delhi,23.2,0.0,74.8,13.3
2024-08-05,Karnal,39.7,11.4,63.2,8.0
2024-08-05,Ludhiana,15.8,0.0,41.0,1.7
2024-08-05,Nagpur,11.8,0.0,33.8,6.7
2024-08-05,Indore,24.8,0.0,56.2,6.1
2024-08-06,Delhi,22.0,0.0,61.3,4.3
2024-08-06,Karnal,14.8,19.4,54.9,3.3
2024-08-06,Ludhiana,39.3,21.1,53.6,2.9
2024-08-06,Nagpur,17.8,12.3,85.5,13.6
2024-08-06,Indore,27.5,0.0,84.6,14.0
2024-08-07,Delhi,26.7,0.0,78.9,9.2
2024-08-07,Karnal,32.4,29.0,88.2,1.9
2024-08-07,Ludhiana,16.9,8.0,85.2,9.2
2024-08-07,Nagpur,29.6,0.0,80.3,9.3
2024-08-07,Indore,19.9,0.0,60.1,7.4
2024-08-08,Delhi,29.7,0.0,79.7,7.8
2024-08-08,Karnal,35.5,31.0,55.3,12.1
2024-08-08,Ludhiana,23.6,0.0,77.0,7.0
2024-08-08,Nagpur,21.8,0.0,45.2,3.7
2024-08-08,Indore,19.0,9.6,73.6,13.8
2024-08-09,Delhi,31.3,0.0,34.2,2.0
2024-08-09,Karnal,33.0,18.0,38.9,4.1
2024-08-09,Ludhiana,12.6,0.0,57.0,14.2
2024-08-09,Nagpur,36.5,9.4,43.7,11.2
2024-08-09,Indore,29.8,0.0,38.2,9.9
2024-08-10,Delhi,15.3,23.3,47.0,0.4
2024-08-10,Karnal,36.4,0.0,86.9,0.3
2024-08-10,Ludhiana,10.2,0.0,54.1,10.4
2024-08-10,Nagpur,19.7,0.0,71.4,13.2
2024-08-10,Indore,20.0,48.8,68.3,11.1
2024-08-11,Delhi,17.6,10.7,35.8,10.0
2024-08-11,Karnal,23.1,0.0,48.6,3.0
2024-08-11,Ludhiana,39.1,0.0,69.6,8.8
2024-08-11,Nagpur,34.9,2.1,61.7,14.5
2024-08-11,Indore,28.6,45.3,80.5,2.1
